入出金区分,取引日,金融機関名,口座,出金金額(円),入金金額(円),摘要,メモ,残高(円)
入金,2026/05/01,千葉銀行,小見川支店,,50670,ＡＤ,,460507
入金,2026/05/07,千葉銀行,小見川支店,,29690,ＡＤ,,490197
入金,2026/05/07,千葉銀行,小見川支店,,2000,ＡＤ,,492197
入金,2026/05/07,千葉銀行,小見川支店,,65520,ＡＤ,,557717
入金,2026/05/07,千葉銀行,小見川支店,,97210,ＡＤ,,654927
入金,2026/05/07,千葉銀行,小見川支店,,73240,ＡＤ,,728167
入金,2026/05/07,千葉銀行,小見川支店,,118920,ＡＤ,,847087
入金,2026/05/07,千葉銀行,小見川支店,,81500,ＡＤ,,928587
出金,2026/05/07,千葉銀行,小見川支店,808209,,フツウ　ＷＥＢフリカエ,,120378
入金,2026/05/08,千葉銀行,小見川支店,,22730,カ）リクル－ト　ペイメン,,143108
入金,2026/05/14,千葉銀行,小見川支店,,8290,ＡＤ,,151398
入金,2026/05/14,千葉銀行,小見川支店,,30740,ＡＤ,,182138
入金,2026/05/14,千葉銀行,小見川支店,,48300,ＡＤ,,230438
入金,2026/05/15,千葉銀行,小見川支店,,98851,カ）リクル－ト　ペイメン,,329289
入金,2026/05/18,千葉銀行,小見川支店,,17480,ＡＤ,,346769
入金,2026/05/18,千葉銀行,小見川支店,,28280,ＡＤ,,375049
入金,2026/05/18,千葉銀行,小見川支店,,8890,ＡＤ,,383939
入金,2026/05/19,千葉銀行,小見川支店,,49100,ＡＤ,,433039
入金,2026/05/19,千葉銀行,小見川支店,,43290,ＡＤ,,476329
入金,2026/05/19,千葉銀行,小見川支店,,24200,ＡＤ,,500529
入金,2026/05/25,千葉銀行,小見川支店,,19703,カ）リクル−ト　ペイメン,,520232
入金,2026/05/25,千葉銀行,小見川支店,,12420,ＡＤ,,532652
入金,2026/05/25,千葉銀行,小見川支店,,8500,ＡＤ,,541152
入金,2026/05/25,千葉銀行,小見川支店,,67470,ＡＤ,,608622
入金,2026/05/27,千葉銀行,小見川支店,,53840,ＡＤ,,662462
入金,2026/05/27,千葉銀行,小見川支店,,72390,ＡＤ,,734852
